2.000000,500.000000,0.989635,0.982172,0.979685,0.781404
3.000000,500.000000,0.987251,0.982276,0.920813,0.652668
4.000000,500.000000,0.986007,0.987044,0.981965,0.547326
5.000000,500.000000,0.986111,0.981447,0.980514,0.473596
6.000000,500.000000,0.989428,0.985282,0.966729,0.471172
7.000000,500.000000,0.987769,0.990257,0.986007,0.394310
8.000000,500.000000,0.990464,0.984660,0.979374,0.387499
